"Fact ID","Item ID","Outlet ID","Location Type ID","Outlet Size","Outlet Type ID","Item Visibility","Item Weight",Sales,Rating
1627,371,6,3,High,1,0.0420086670,5.26000,162.68680,4
1628,1047,6,3,High,1,0.0797760750,6.13500,152.83660,4
1629,388,6,3,High,1,0.0297276570,6.71000,66.61420,4
1630,935,6,3,High,1,0.0224044930,9.60000,102.49900,4
1631,204,6,3,High,1,0.0120800160,17.20000,164.41840,4
1632,907,6,3,High,1,0.0970129890,5.92500,42.90860,4
1633,766,6,3,High,1,0.0722528880,8.57500,196.57940,4
1634,684,6,3,High,1,0.0096762860,10.89500,122.87300,4
1635,777,6,3,High,1,0.1198505410,13.60000,234.53000,4
1636,1048,6,3,High,1,0.0828676890,8.18000,58.55880,4
1637,113,6,3,High,1,0.0643762630,9.19500,83.15660,4
1638,873,6,3,High,1,0.0377347820,14.00000,166.45260,4
1639,961,6,3,Medium,1,0.0400698060,8.36500,190.71880,4
1640,817,6,3,Medium,1,0.0000000000,16.10000,98.44100,4
1641,522,6,3,Medium,1,0.1225654130,17.70000,103.86740,4
1642,1049,6,3,Medium,1,0.0296627950,5.17500,105.26220,4
1643,1050,6,3,Medium,1,0.0258864430,7.42000,189.18720,4
1644,1051,6,3,Medium,1,0.0379779170,10.00000,128.69940,4
1645,212,6,3,Medium,1,0.0111892350,10.30000,86.65400,4
1646,855,6,3,Medium,1,0.0135728080,10.50000,143.21540,4
1647,1052,6,3,Medium,1,0.0771544170,11.80000,35.75580,4
1648,791,6,3,Medium,1,0.0260674340,13.65000,78.83020,4
1649,271,6,3,Medium,1,0.1058916700,15.60000,172.67640,4
1650,1053,6,3,Medium,1,0.0462809980,20.60000,177.43440,4
1651,242,5,3,Medium,1,0.0427363480,18.85000,255.93300,4
1652,1054,5,3,Medium,1,0.0000000000,15.10000,244.25120,4
1653,203,6,3,Medium,1,0.0314443570,14.00000,53.76400,4
1654,1055,9,3,Small,1,0.0106395960,11.10000,84.19080,4
1655,553,9,3,Small,1,0.0480179620,13.35000,219.61660,4
1656,1056,9,3,Small,1,0.0541972990,17.10000,83.55660,4
1657,489,9,3,Small,1,0.0825366040,19.50000,177.20020,4
1658,1057,9,3,Small,1,0.1309310480,5.80000,89.91720,4
1659,1028,9,3,Small,1,0.0767213930,6.13000,59.45360,4
1660,296,9,3,Small,1,0.1367848730,10.89500,265.25680,4
1661,435,9,3,Small,1,0.0755637570,13.10000,168.11580,4
1662,1058,9,3,Small,1,0.0871586540,16.25000,95.14100,4
1663,1059,9,3,Small,1,0.0864404400,5.88000,155.39980,4
1664,6,9,3,Small,1,0.0054734800,8.89000,100.50160,4
1665,508,9,3,Small,1,0.0000000000,6.05500,162.35780,4
1666,1060,9,3,Small,1,0.1205208180,6.36000,45.90600,4
1667,1061,9,3,Small,1,0.1214977420,7.72000,119.74400,4
1668,445,9,3,Small,1,0.0353476760,8.30000,38.05060,4
1669,1062,9,3,Small,1,0.0000000000,10.65000,57.12720,4
1670,990,9,3,Small,1,0.0497096240,10.80000,246.81440,4
1671,1063,9,3,Small,1,0.0405072280,11.65000,186.92400,4
1672,1064,9,3,Small,1,0.0492091920,13.65000,150.00500,4
1673,916,9,3,Small,1,0.0422834540,9.30000,125.43880,4
1674,864,9,3,Small,1,0.0908501150,18.85000,126.63360,4
1675,841,9,3,Small,1,0.0598356590,6.82500,264.32260,4
1676,1065,9,3,Small,1,0.0970437390,15.20000,116.84920,4
1677,621,9,3,Small,1,0.0154474540,18.00000,159.26040,4
1678,166,9,3,Small,1,0.1052259640,6.77500,84.22500,4
1679,1066,9,3,Small,1,0.0317307390,7.93500,261.09100,4
1680,1067,9,3,Small,1,0.0000000000,8.89500,111.95440,4
1681,366,9,3,Small,1,0.0195029650,9.00000,169.44740,4
1682,305,9,3,Small,1,0.0169899910,16.35000,98.54100,4
1683,1068,9,3,Small,1,0.1675522020,18.85000,193.11360,4
1684,336,9,3,Small,1,0.0257568260,18.50000,87.21720,4
1685,1069,9,3,Small,1,0.0395550160,20.85000,116.88080,4
1686,106,9,3,Small,1,0.0733967610,17.75000,35.12160,4
1687,868,9,3,Small,1,0.0203879890,7.42000,247.10920,4
1688,884,9,3,Small,1,0.0419343870,10.19500,44.64280,4
1689,994,9,3,Small,1,0.1217023940,12.85000,42.74280,4
1690,647,9,3,Small,1,0.0157667120,18.60000,152.93660,4
1691,132,9,3,Small,1,0.0395696890,19.60000,165.95260,4
1692,285,9,3,Small,1,0.0628784120,12.65000,160.95780,4
1693,1070,9,3,Small,1,0.1834725950,14.15000,82.02760,4
1694,286,9,3,Small,1,0.0000000000,18.70000,52.23240,4
1695,1071,9,3,Small,1,0.0000000000,4.88000,53.12980,4
1696,45,9,3,Small,1,0.0633139740,20.75000,153.76820,4
1697,202,9,3,Small,1,0.0000000000,8.42000,229.03520,4
1698,345,9,3,Small,1,0.0291587630,9.69500,174.53700,4
1699,348,9,3,Small,1,0.1614049140,15.00000,185.82660,4
1700,653,9,3,Small,1,0.0000000000,5.32500,55.82980,4
1701,1072,9,3,Small,1,0.0678595680,13.50000,60.15620,4
1702,1073,9,3,Small,1,0.1568021710,17.75000,242.15380,4
1703,958,9,3,Small,1,0.0829150170,7.75000,34.95580,4
1704,1074,9,3,Small,1,0.0242016840,8.39000,112.61760,4
1705,959,9,3,Small,1,0.0765476320,8.84000,109.52280,4
1706,386,9,3,Small,1,0.0000000000,11.80000,179.23440,4
1707,1075,9,3,Small,1,0.0166501910,16.20000,97.47260,4
1708,292,9,3,Small,1,0.1598256170,16.85000,195.54780,4
1709,312,9,3,Small,1,0.0305634490,10.30000,114.41760,4
1710,816,9,3,Small,1,0.0436469010,13.60000,155.79460,4
1711,28,9,3,Small,1,0.0165935060,17.70000,46.90340,4
1712,759,9,3,Small,1,0.0296483060,17.75000,142.48380,4
1713,227,9,3,Small,1,0.0655079990,19.35000,168.98160,4
1714,1076,9,3,Small,1,0.1346842920,7.63000,47.04020,4
1715,823,9,3,Small,1,0.0758348250,11.65000,82.99080,4
1716,1077,9,3,Small,1,0.0702883650,13.00000,64.34840,4
1717,982,9,3,Small,1,0.1280118590,19.60000,166.88160,4
1718,1053,9,3,Small,1,0.0000000000,20.60000,178.13440,4
1719,1078,9,3,Small,1,0.0070430080,6.11500,190.35300,4
1720,519,9,3,Small,1,0.0962791900,9.60000,167.31580,4
1721,456,9,3,Small,1,0.0728638930,9.80000,118.60980,4
1722,1079,7,2,Medium,3,0.0978056150,10.80000,73.93800,4
1723,689,7,2,Medium,3,0.1357513500,15.60000,111.55440,4
1724,1080,7,2,Medium,3,0.0575275440,20.00000,43.10860,4
1725,697,7,2,Medium,3,0.1156601500,15.85000,218.31660,4
1726,658,7,2,Medium,3,0.0000000000,17.25000,37.58220,4
1727,1032,7,2,Medium,3,0.2143061310,8.10000,213.99020,4
1728,941,7,2,Medium,3,0.0503715080,14.00000,214.71920,4
1729,588,7,2,Medium,3,0.2703003310,18.20000,38.31900,4
1730,1081,7,2,Medium,3,0.0392554120,20.60000,94.47780,4
1731,1082,7,2,Medium,3,0.1403281100,6.38500,109.15960,4
1732,578,7,2,Medium,3,0.0873876690,17.00000,125.07300,4
1733,1083,7,2,Medium,3,0.0750006820,7.10500,61.05620,4
1734,1084,7,2,Medium,3,0.1343938360,9.10000,48.07180,4
1735,1085,7,2,Medium,3,0.0644107830,9.10500,33.39000,4
1736,1086,7,2,Medium,3,0.1731411500,12.50000,168.44480,4
1737,1087,7,2,Medium,3,0.0407254050,14.00000,43.44540,4
1738,545,7,2,High,3,0.2333565710,16.85000,146.57600,4
1739,1088,7,2,High,3,0.1008438600,18.25000,166.35260,4
1740,1089,7,2,High,3,0.0504671800,8.30000,97.63840,4
1741,216,7,2,High,3,0.2353540550,9.80000,50.80080,4
1742,1090,7,2,High,3,0.0491633210,5.94000,186.45560,4
1743,999,7,2,High,3,0.1068944920,14.50000,260.45940,4
1744,890,7,2,High,3,0.0882577710,8.97500,84.12240,4
1745,506,7,2,High,3,0.1791917820,11.80000,224.27720,4
1746,1091,7,2,High,3,0.1237276590,12.60000,253.03560,4
1747,504,7,2,High,3,0.0603026890,11.10000,175.87120,4
1748,394,7,2,High,3,0.1272830510,12.65000,191.78460,4
1749,720,7,2,High,3,0.0900089630,11.10000,164.05260,4
1750,1092,7,2,High,3,0.0367731010,12.60000,250.30920,4
1751,937,7,2,High,3,0.0440241630,15.50000,102.03320,4
1752,759,7,2,High,3,0.0496345720,17.75000,140.28380,4
1753,267,7,2,High,3,0.1000952880,20.20000,125.26780,4
1754,143,7,2,High,3,0.1306574420,9.19500,106.45960,4
1755,551,7,2,High,3,0.0913102370,11.30000,96.90940,4
1756,211,7,2,High,3,0.0485596800,6.61000,188.48980,4
1757,414,7,2,High,3,0.0000000000,9.50000,182.36080,4
1758,212,7,2,High,3,0.0186231460,10.30000,87.85400,4
1759,272,4,2,High,1,0.1313947930,11.65000,151.90240,4
1760,986,4,2,High,1,0.0463366340,15.00000,120.04140,4
1761,1093,4,2,High,1,0.1429868630,15.60000,130.39940,4
1762,1094,4,2,High,1,0.0152590840,7.40500,91.01460,4
1763,473,4,2,High,1,0.0352408170,14.15000,255.50140,4
1764,657,4,2,High,1,0.0784895770,15.85000,39.95060,4
1765,969,4,2,High,1,0.1394366950,7.78500,103.03060,4
1766,729,4,2,High,1,0.0208533760,13.10000,117.47820,4
1767,497,4,2,High,1,0.0797398530,13.30000,233.03000,4
1768,323,4,2,High,1,0.0452704260,19.10000,38.81380,4
1769,1095,4,2,High,1,0.0525116110,10.50000,90.78300,4
1770,618,4,2,High,1,0.0183951940,12.15000,251.66980,4
1771,1096,4,2,High,1,0.0116034920,17.70000,97.74100,4
1772,158,4,2,High,1,0.0435265990,5.98000,148.44180,4
1773,1060,4,2,High,1,0.1204432980,6.36000,45.40600,4
1774,1097,4,2,High,1,0.1758490670,19.85000,222.07720,4
1775,670,4,2,High,1,0.1121775810,8.42000,65.91680,4
1776,1098,4,2,High,1,0.0694875870,9.00000,266.68840,4
1777,563,4,2,High,1,0.0822635600,17.60000,160.49200,4
1778,123,4,2,High,1,0.0188895930,17.60000,236.25900,4
1779,490,4,2,High,1,0.0304697000,18.35000,191.31620,4
1780,947,4,2,High,1,0.0261631920,6.59000,121.50980,4
1781,426,4,2,High,1,0.0272537110,10.50000,170.91060,4
1782,1099,4,2,High,1,0.0000000000,10.85000,119.08080,4
1783,527,4,2,High,1,0.1638055090,12.35000,117.61240,4
1784,1100,4,2,High,1,0.0421759920,12.65000,106.49380,4
1785,1101,4,2,High,1,0.0294208570,16.35000,256.96460,4
1786,1102,4,2,High,1,0.0265984740,16.70000,245.87760,4
1787,104,4,2,High,1,0.0387053170,17.10000,165.08420,4
1788,1103,4,2,High,1,0.0889085470,18.35000,192.85040,4
1789,491,4,2,High,1,0.0412568070,19.60000,88.85140,4
1790,1104,4,2,High,1,0.0346237820,20.10000,118.97820,4
1791,703,4,2,High,1,0.1431643710,20.50000,34.91900,4
1792,902,4,2,High,1,0.0105934690,21.10000,234.29580,4
1793,1105,4,2,High,1,0.0111807130,14.65000,53.86140,4
1794,1106,4,2,High,1,0.0539806860,19.85000,196.87680,4
1795,894,4,2,High,1,0.1073076770,10.19500,149.80760,4
1796,342,4,2,High,1,0.0000000000,15.85000,55.19560,4
1797,199,4,2,High,1,0.0125973840,18.20000,141.21800,4
1798,954,4,2,High,1,0.0759083740,18.25000,213.42180,4
1799,955,4,2,High,1,0.0138302180,9.80000,45.30600,4
1800,923,4,2,High,1,0.0448409330,14.80000,78.36700,4
1801,1107,4,2,High,1,0.1538611810,15.00000,108.59380,4
1802,675,4,2,High,1,0.0495804070,6.21500,227.40620,4
1803,856,4,2,High,1,0.1039350180,6.63000,166.85000,4
1804,388,4,2,High,1,0.0295358520,6.71000,67.51420,4
1805,662,4,2,High,1,0.0556720320,11.85000,50.56660,4
1806,1042,4,2,High,1,0.0544391200,8.60000,128.83100,4
1807,999,4,2,High,1,0.0638104050,14.50000,263.25940,4
1808,1108,4,2,High,1,0.1701417870,11.80000,116.78340,4
1809,481,4,2,High,1,0.1498903950,7.82500,159.02880,4
1810,394,4,2,High,1,0.0759813060,12.65000,192.38460,4
1811,1075,4,2,High,1,0.0166394820,16.20000,95.87260,4
1812,207,4,2,High,1,0.0544101790,20.10000,151.33660,4
1813,1109,4,2,High,1,0.0309188730,7.55000,123.90720,4
1814,384,4,2,High,1,0.0055259130,11.35000,168.27900,4
1815,1110,4,2,High,1,0.0415230700,12.60000,124.30720,4
1816,1111,4,2,High,1,0.0569416030,17.20000,222.50880,4
1817,293,4,2,High,1,0.1425701040,18.00000,88.25140,4
1818,1112,4,2,High,1,0.0942183630,18.35000,83.98820,4
1819,1007,4,2,High,1,0.1033639040,19.00000,226.17200,4
1820,821,4,2,High,1,0.0259046480,11.80000,102.46740,4
1821,1113,4,2,High,1,0.0960204590,15.10000,133.79420,4
1822,601,4,2,High,1,0.1293958950,5.09500,140.38380,4
1823,1114,4,2,High,1,0.0403252740,5.78500,180.46600,4
1824,610,4,2,High,1,0.0670209920,15.10000,260.33040,4
1825,410,4,2,High,1,0.0000000000,15.60000,170.61320,4
1826,1115,4,2,High,1,0.1726153270,16.00000,154.59720,4
1827,1078,4,2,High,1,0.0070384780,6.11500,189.25300,4
1828,1116,4,2,High,1,0.1125711870,8.85000,122.03880,4
1829,912,4,2,High,1,0.0771080990,19.50000,232.89580,4
1830,1117,2,2,Medium,2,0.0350167540,14.15000,245.38280,4
1831,1118,2,2,Medium,2,0.0792937530,6.13500,111.28600,4
1832,430,2,2,Medium,2,0.0000000000,13.50000,84.55400,4
1833,633,2,2,Medium,2,0.0763853850,15.10000,88.48300,4
1834,780,2,2,Medium,2,0.0762690500,17.75000,113.15440,4
1835,1080,2,2,Medium,2,0.0000000000,20.00000,43.40860,4
1836,385,2,2,Medium,2,0.0535069960,6.65000,150.07340,4
1837,496,2,2,Medium,2,0.0000000000,8.89500,42.01380,4
1838,53,2,2,Medium,2,0.0285330320,8.93000,151.43400,4
1839,296,2,2,Medium,2,0.1373680510,10.89500,264.35680,4
1840,538,2,2,Medium,2,0.0243255920,19.60000,48.57180,4
1841,1119,2,2,Medium,2,0.1691390660,12.85000,46.40600,4
1842,119,2,2,Medium,2,0.0269803510,17.50000,262.59100,4
1843,1120,2,2,Medium,2,0.1491256150,7.47500,241.68540,4
1844,1121,2,2,Medium,2,0.0215839710,13.50000,179.59760,4
1845,159,2,2,Medium,2,0.0725928730,14.70000,48.50340,4
1846,161,2,2,Medium,2,0.0971278670,19.10000,234.49580,4
1847,916,2,2,Medium,2,0.0424637280,9.30000,121.93880,4
1848,670,2,2,Medium,2,0.1127283550,8.42000,65.81680,4
1849,842,2,2,Medium,2,0.0000000000,12.15000,224.44040,4
1850,123,2,2,Medium,2,0.0189823380,17.60000,237.05900,4
1851,165,2,2,Medium,2,0.0249887000,5.88000,150.33920,4
1852,1084,2,2,Medium,2,0.0806199690,9.10000,47.47180,4
1853,67,2,2,Medium,2,0.0479120710,11.30000,179.86600,4
1854,1122,2,2,Medium,2,0.0612269690,14.85000,253.06980,4
1855,1123,2,2,Medium,2,0.0505455020,16.20000,191.61620,4
1856,903,2,2,Medium,2,0.0104077700,18.75000,209.49540,4
1857,470,2,2,Medium,2,0.0662006670,20.20000,61.45100,4
1858,750,2,2,Medium,2,0.0394056760,20.70000,149.83660,4
1859,105,2,2,Medium,2,0.0168022250,17.50000,138.51800,4
1860,196,2,2,Medium,2,0.0121488360,13.10000,191.35300,4
1861,11,2,2,Medium,2,0.0853121370,7.05000,107.49120,4
1862,674,2,2,Medium,2,0.0863048600,9.00000,168.08160,4
1863,530,2,2,Medium,2,0.1125538530,10.39500,59.02200,4
1864,1124,2,2,Medium,2,0.0262486060,17.50000,255.13560,4
1865,1125,2,2,Medium,2,0.0755012410,18.25000,123.10460,4
1866,131,2,2,Medium,2,0.0771687050,18.60000,160.62360,4
1867,132,2,2,Medium,2,0.0397383930,19.60000,163.75260,4
1868,175,2,2,Medium,2,0.0677300810,7.81000,242.64860,4
1869,1025,2,2,Medium,2,0.0173963080,8.43000,196.07680,4
1870,1070,2,2,Medium,2,0.1842548260,14.15000,82.42760,4
1871,492,2,2,Medium,2,0.0492793920,15.00000,65.71680,4
1872,134,2,2,Medium,2,0.1080361870,15.85000,57.39040,4
1873,1041,2,2,Medium,2,0.0373376320,17.25000,163.75260,4
1874,217,2,2,Medium,2,0.0380422330,17.75000,154.26560,4
1875,1126,2,2,Medium,2,0.0347453070,6.55000,158.82880,4
1876,107,2,2,Medium,2,0.0565479860,13.85000,232.73000,4
1877,1127,2,2,Medium,2,0.0554517250,7.81000,122.60460,4
1878,1128,2,2,Medium,2,0.1348707320,8.10000,41.94800,4
1879,1129,2,2,Medium,2,0.0283918790,8.63000,173.94220,4
1880,836,2,2,Medium,2,0.0315732460,13.65000,99.47000,4
1881,852,2,2,Medium,2,0.0545997670,15.00000,59.49040,4
1882,653,2,2,Medium,2,0.1392449180,5.32500,53.02980,4
1883,1130,2,2,Medium,2,0.0726898180,12.35000,48.76920,4
1884,1091,2,2,Medium,2,0.0742215590,12.60000,255.93560,4
1885,25,2,2,Medium,2,0.0653289320,16.00000,78.49860,4
1886,451,2,2,Medium,2,0.0682303200,18.85000,121.04400,4
1887,1131,2,2,Medium,2,0.0336920890,8.15500,76.23540,4
1888,377,2,2,Medium,2,0.0912839860,14.35000,232.69840,4
1889,711,2,2,Medium,2,0.0291007450,6.76000,80.69600,4
1890,1132,2,2,Medium,2,0.0000000000,7.72000,117.74660,4
1891,788,2,2,Medium,2,0.0692191650,8.96000,196.57680,4
1892,720,2,2,Medium,2,0.0000000000,11.10000,165.55260,4
1893,379,2,2,Medium,2,0.0386572560,12.35000,110.25700,4
1894,757,2,2,Medium,2,0.0820857870,12.50000,92.24880,4
1895,315,2,2,Medium,2,0.0354006590,14.85000,161.95780,4
1896,1133,2,2,Medium,2,0.0122544290,18.20000,59.99040,4
1897,110,2,2,Medium,2,0.0444328870,5.19000,102.89900,4
1898,560,2,2,Medium,2,0.0472202680,5.30500,181.96080,4
1899,965,2,2,Medium,2,0.1591148900,12.35000,158.19460,4
1900,536,2,2,Medium,2,0.0969068310,20.20000,175.50280,4
1901,1049,2,2,Medium,2,0.0296161080,5.17500,107.76220,4
1902,1114,2,2,Medium,2,0.0405232650,5.78500,177.86600,4
1903,317,2,2,Medium,2,0.0142703940,9.60000,187.38720,4
1904,610,2,2,Medium,2,0.0673500540,15.10000,257.33040,4
1905,722,2,2,Medium,2,0.0474498350,17.60000,118.17820,4
1906,524,2,2,Medium,2,0.0325737250,8.26000,125.07300,4
1907,1134,2,2,Medium,2,0.0533976420,17.60000,46.70600,4
1908,1135,2,2,Medium,2,0.1155009990,6.13500,161.12360,4
1909,81,2,2,Medium,2,0.0670018250,11.30000,259.19620,4
1910,558,2,2,Medium,2,0.0443723930,13.10000,180.33180,4
1911,176,8,2,Medium,4,0.0802038520,0.00000,77.99600,4
1912,1136,8,2,Medium,4,0.0000000000,0.00000,245.01440,4
1913,1137,8,2,Medium,4,0.1476630250,0.00000,106.02800,4
1914,1138,8,2,Medium,4,0.0117628470,0.00000,153.53400,4
1915,1012,8,2,Medium,4,0.0930100260,0.00000,143.08120,4
1916,1139,8,2,Medium,4,0.0561615290,0.00000,246.91180,4
1917,1080,8,2,Medium,4,0.0342030920,0.00000,43.30860,4
1918,272,8,2,Medium,4,0.1308674130,0.00000,150.80240,4
1919,657,8,2,Medium,4,0.0781745430,0.00000,39.95060,4
1920,1140,8,2,Medium,4,0.1167621730,0.00000,198.97680,4
1921,117,8,2,Medium,4,0.0734702340,0.00000,205.36380,4
1922,1017,8,2,Medium,4,0.0176992700,0.00000,74.20120,4
1923,53,8,2,Medium,4,0.0282796600,0.00000,152.23400,4
1924,744,8,2,Medium,4,0.0153858570,0.00000,208.99280,4
1925,404,8,2,Medium,4,0.0816143760,0.00000,214.75340,4
1926,1141,8,2,Medium,4,0.0000000000,0.00000,100.70420,4
1927,508,8,2,Medium,4,0.0309527370,0.00000,160.15780,4
1928,1142,8,2,Medium,4,0.0986290620,0.00000,90.64620,4
1929,60,8,2,Medium,4,0.1717610770,0.00000,115.75180,4
1930,445,8,2,Medium,4,0.0351831560,0.00000,37.85060,4
1931,1143,8,2,Medium,4,0.0206142120,0.00000,126.40460,4
1932,325,8,2,Medium,4,0.0490808530,0.00000,147.77340,4
1933,642,8,2,Medium,4,0.0361094130,0.00000,140.61540,4
1934,13,8,2,Medium,4,0.1277927010,0.00000,111.18860,4
1935,643,8,2,Medium,4,0.0260551060,0.00000,169.54740,4
1936,1144,8,2,Medium,4,0.0750844570,0.00000,233.96160,4
1937,278,8,2,Medium,4,0.1163663040,0.00000,158.36300,4
1938,32,8,2,Medium,4,0.0193860570,0.00000,194.57940,4
1939,169,8,2,Medium,4,0.1764115790,0.00000,173.24220,4
1940,333,8,2,Medium,4,0.0345044140,0.00000,125.20200,4
1941,514,8,2,Medium,4,0.0823530760,0.00000,176.90540,4
1942,251,8,2,Medium,4,0.0295003210,0.00000,46.20860,4
1943,66,8,2,Medium,4,0.0478271390,0.00000,105.36220,4
1944,1054,8,2,Medium,4,0.0520856150,0.00000,242.85120,4
1945,1145,8,2,Medium,4,0.0269333210,0.00000,78.46700,4
1946,105,8,2,Medium,4,0.0166530220,0.00000,139.51800,4
1947,849,8,2,Medium,4,0.0835360710,0.00000,255.43300,4
1948,281,8,2,Medium,4,0.0806496850,0.00000,189.98460,4
1949,195,8,2,Medium,4,0.0099503430,0.00000,185.56080,4
1950,128,8,2,Medium,4,0.0323813250,0.00000,166.18420,4
1951,925,8,2,Medium,4,0.0807419270,0.00000,220.87980,4
1952,1146,8,2,Medium,4,0.0193810600,0.00000,164.32100,4
1953,1147,8,2,Medium,4,0.0888399490,0.00000,254.26720,4
1954,1148,8,2,Medium,4,0.1702544690,0.00000,124.87040,4
1955,1118,8,2,Medium,4,0.0785896290,0.00000,113.28600,4
1956,149,8,2,Medium,4,0.0729283160,0.00000,94.41200,4
1957,997,8,2,Medium,4,0.0234631240,0.00000,190.68460,4
1958,1041,8,2,Medium,4,0.0370060760,0.00000,164.75260,4
1959,307,8,2,Medium,4,0.1146098750,0.00000,197.00840,4
1960,1149,8,2,Medium,4,0.0751421080,0.00000,145.84440,4
1961,888,8,2,Medium,4,0.0436808900,0.00000,110.15700,4
1962,935,8,2,Medium,4,0.0221705920,0.00000,105.19900,4
1963,112,8,2,Medium,4,0.0000000000,0.00000,100.36740,4
1964,727,8,2,Medium,4,0.0119371830,0.00000,184.79240,4
1965,1074,8,2,Medium,4,0.0240884440,0.00000,112.71760,4
1966,957,8,2,Medium,4,0.0868375430,0.00000,106.23060,4
1967,630,8,2,Medium,4,0.0498426130,0.00000,164.25260,4
1968,963,8,2,Medium,4,0.0869835910,0.00000,219.84560,4
1969,1150,8,2,Medium,4,0.0535864580,0.00000,89.78560,4
1970,1151,8,2,Medium,4,0.0269494630,0.00000,197.71100,4
1971,1152,8,2,Medium,4,0.1782102850,0.00000,95.77520,4
1972,1153,8,2,Medium,4,0.0878944750,0.00000,121.17300,4
1973,791,8,2,Medium,4,0.0257952930,0.00000,80.23020,4
1974,1154,8,2,Medium,4,0.0390319270,0.00000,95.64100,4
1975,1116,8,2,Medium,4,0.1121193590,0.00000,123.03880,4
1976,276,4,2,High,1,0.0680243000,16.35000,196.44260,4
1977,1155,4,2,High,1,0.1381902770,18.85000,250.87240,4
1978,946,2,2,Medium,2,0.0808293720,18.60000,96.44360,4
1979,71,4,2,High,1,0.0268184300,9.80000,126.00200,4
1980,1156,4,2,High,1,0.1598038530,10.19500,141.51540,4
1981,1157,3,1,Small,1,0.1231157640,6.30500,95.64360,4
1982,559,10,1,Small,3,0.0646253420,0.00000,176.93700,4
1983,285,5,3,Small,1,0.0630178470,12.65000,159.05780,4
1984,1070,3,1,Small,1,0.1835072950,14.15000,82.42760,4
1985,6,7,2,Small,3,0.0091632160,8.89000,101.70160,4
1986,66,6,3,Small,1,0.0483317170,9.19500,105.16220,4
1987,853,9,3,Small,1,0.0000000000,14.00000,53.06400,4
1988,983,4,2,High,1,0.0419228500,14.00000,54.76400,4
1989,1158,10,1,Small,3,0.1284784620,0.00000,117.94400,4
1990,762,2,2,Medium,2,0.0451657960,11.35000,100.00160,4
1991,630,5,3,Small,1,0.0501867260,11.85000,164.15260,4
1992,155,9,3,Small,1,0.0580914820,13.80000,245.18020,4
1993,1159,6,3,Small,1,0.0000000000,5.78000,263.75680,4
1994,1160,9,3,Small,1,0.0879772620,14.10000,229.06680,4
1995,1161,5,3,Small,1,0.0762762080,17.60000,110.92020,4
1996,1162,4,2,High,1,0.0562450750,17.60000,43.34540,4
1997,1163,6,3,Small,1,0.1413986260,15.75000,250.53820,4
1998,26,5,3,Small,1,0.1397352260,13.35000,147.53920,4
1999,548,6,3,Small,1,0.0951020920,7.89500,104.43320,4
2000,1164,10,1,Small,3,0.0924639200,0.00000,190.95040,4
2001,999,5,3,Small,1,0.0639930680,14.50000,260.45940,4
2002,634,3,1,Small,1,0.0583469390,7.07500,142.21280,4
2003,490,10,1,Small,3,0.0533929440,0.00000,193.81620,4
2004,429,10,1,Small,3,0.0656524940,0.00000,48.90340,4
2005,1165,9,3,Small,1,0.0176278880,10.19500,239.65380,4
2006,406,5,3,Small,1,0.0171910550,7.93500,51.53500,4
2007,919,1,1,Medium,1,0.0475652080,20.70000,213.48760,4
2008,1166,3,1,Small,1,0.0226040510,12.85000,181.43180,4
2009,1167,4,2,High,1,0.0000000000,8.77500,45.94280,4
2010,1168,8,2,Medium,4,0.0890359610,0.00000,260.55940,4
2011,611,1,1,Medium,1,0.0122823660,15.15000,132.52840,4
2012,157,3,1,Small,1,0.1275417220,14.30000,84.92240,4
2013,1117,7,2,Small,3,0.0583730800,14.15000,243.98280,4
2014,424,2,2,Medium,2,0.0000000000,9.19500,43.67440,4
2015,231,2,2,Medium,2,0.0433339120,11.35000,201.07420,4
2016,1169,4,2,High,1,0.0821979590,19.35000,49.20340,4
2017,1170,10,1,Small,3,0.0000000000,0.00000,160.69200,4
2018,1171,1,1,Medium,1,0.0352058660,9.50000,171.34480,4
2019,431,10,1,Small,3,0.0517781730,0.00000,157.89200,4
2020,12,3,1,Small,1,0.0520548190,18.85000,189.18460,4
2021,257,8,2,Medium,4,0.0537951540,0.00000,117.74660,4
2022,1120,9,3,Small,1,0.1484925210,7.47500,240.68540,4
2023,170,3,1,Small,1,0.0143013260,19.75000,103.03320,4
2024,691,6,3,Medium,1,0.1112981110,11.10000,191.78460,4
2025,1172,1,1,Medium,1,0.0449956310,8.21000,89.21980,4
2026,582,1,1,Medium,1,0.0235675380,12.80000,226.84040,4
2027,705,10,1,Small,3,0.1648649150,0.00000,255.26980,4
2028,1173,3,1,Small,1,0.0132639680,13.80000,106.92540,4
2029,234,3,1,Small,1,0.0471870380,9.80000,100.60160,4
2030,489,3,1,Small,1,0.0825522140,19.50000,179.80020,4
2031,809,1,1,Medium,1,0.0720885520,8.39500,253.70400,4
2032,1174,8,2,Medium,4,0.0135298840,0.00000,106.25960,4
2033,501,4,2,High,1,0.0498239020,7.02000,82.22500,4
2034,1175,5,3,Medium,1,0.0260461380,15.10000,147.20760,4
2035,1176,5,3,Medium,1,0.0370145870,12.30000,115.18340,4
2036,262,8,2,Medium,4,0.0247760260,0.00000,172.34220,4
2037,421,9,3,Small,1,0.0936534640,7.07000,113.38340,4
2038,646,5,3,Medium,1,0.0143032400,19.50000,57.26140,4
2039,163,2,2,Medium,2,0.0244826440,9.80000,116.24920,4
2040,914,8,2,Medium,4,0.0581427970,0.00000,162.15520,4
2041,1130,4,2,High,1,0.0723346670,12.35000,49.16920,4
